iter	RMSE
191	0.158529067
192	0.1581834097
193	0.1578180104
194	0.1575657807
195	0.1572298934
196	0.1564078977
197	0.1556915661
198	0.1554077053
199	0.1551628484
200	0.1547217282
201	0.1542496001
202	0.153896794
203	0.1536935162
204	0.1532742143
205	0.1526802384
206	0.1524548875
207	0.1519823522
208	0.1516474865
209	0.1515188365
210	0.1513390006
211	0.1510774899
212	0.1503376176
213	0.1499446431
214	0.1494180664
215	0.1490378915
216	0.1487537515
217	0.1484941732
218	0.1477211738
219	0.1471667008
220	0.1468778185
221	0.146616469
222	0.1462988224
223	0.1460975201
224	0.1457735148
225	0.1453845681
226	0.1451692803
227	0.1449478576
228	0.1443670602
229	0.143902248
230	0.1434292434
231	0.1430831
232	0.1427775115
233	0.1422318192
234	0.1420160867
235	0.1414508314
236	0.1411339427
237	0.1404928237
238	0.1403199767
239	0.140263796
240	0.1402167545
241	0.1400133435
242	0.139459056
243	0.1391327029
244	0.1388783133
245	0.1386764382
246	0.1383129301
247	0.1379592712
248	0.1375683603
249	0.1370541424
250	0.1365944926
251	0.1362729881
252	0.1357798299
253	0.1357368391
254	0.1354410167
255	0.1349663381
256	0.1344380809
257	0.1341327855
258	0.1340030494
259	0.1335775153
260	0.1331537336
261	0.1326476788
262	0.1323737048
263	0.1321237887
264	0.1315089919
265	0.1310281072
266	0.1307730251
267	0.1305244225
268	0.1301821137
269	0.1299927573
270	0.1296771781
271	0.1294090668
272	0.1289644708
273	0.1285770557
274	0.1281022135
275	0.1275698224
276	0.1272255271
277	0.1269110148
278	0.1264219482
279	0.1261732516
280	0.1259103495
281	0.1256550742
282	0.125338636
283	0.1250616365
284	0.1245377929
285	0.1242278282
286	0.1241298065
287	0.1239481393
288	0.1236709388
289	0.1235240031
290	0.1232388601
291	0.1230271589
292	0.1226698432
293	0.1222996687
294	0.1220165815
295	0.1217063512
296	0.1214077047
297	0.1211357661
298	0.1209155262
299	0.1207231813
300	0.120382058
301	0.1200617224
302	0.1198503827
303	0.1195593646
304	0.1193509488
305	0.1190596742
306	0.1189328078
307	0.1186818246
308	0.1185636358
309	0.118303238
310	0.1180821957
311	0.1178351632
312	0.1173604511
313	0.1170744969
314	0.1168497089
315	0.1164533142
316	0.1162808153
317	0.1160211534
318	0.1158242919
319	0.1154963614
320	0.1150308503
321	0.1148626162
322	0.1147393445
323	0.1142687373
324	0.1139015466
325	0.1136025891
326	0.1132547738
327	0.1131944483
328	0.1130267648
329	0.1128122373
330	0.1126541462
331	0.1123902189
332	0.1121475495
333	0.1120970736
334	0.1117903876
335	0.1117663512
336	0.1115026523
337	0.1112341161
338	0.1110574726
339	0.1108492684
340	0.1106385739
341	0.1105117652
342	0.1102726917
343	0.1099736684
344	0.1096173173
345	0.1094166211
346	0.1091040312
347	0.1088555097
348	0.1087961064
349	0.1084027105
350	0.1081000631
351	0.1079429226
352	0.1077003474
353	0.107387569
354	0.1071906583
355	0.106768094
356	0.1065380127
357	0.1061640014
358	0.1060211658
359	0.1056809148
360	0.1054994096
361	0.1050255707
362	0.104772785
363	0.1045502295
364	0.1043789947
365	0.1041770893
366	0.1040203772
367	0.1038403338
368	0.1036919178
369	0.1034360068
370	0.1033017046
371	0.1032309305
372	0.1030932392
373	0.1028235579
374	0.102608645
375	0.1024862371
376	0.1020288121
377	0.1019164475
378	0.1017457206
379	0.1015511589
380	0.1011409003
381	0.1008484847
382	0.1006800947
383	0.1005477462
384	0.1002744948
385	0.1000671473
386	0.09992310264
387	0.0997741263
388	0.09963427878
389	0.09948455249
390	0.09929577322
391	0.0991496021
392	0.09896037533
393	0.09883858714
394	0.09871844097
395	0.09859750998
396	0.09848817719
397	0.09836987469
398	0.09816784581
399	0.09803239591
400	0.09787582936
401	0.09778195555
402	0.09757166625
403	0.09745582961
404	0.09709644649
405	0.09691175271
406	0.0967266741
407	0.0965078419
408	0.09617445986
409	0.09604949421
410	0.09591554592
411	0.0958125657
412	0.09567159555
413	0.09538452929
414	0.09524935054
415	0.09508937853
416	0.09491660199
417	0.09481937746
418	0.09465163864
419	0.09451144849
420	0.09436427614
421	0.09421789628
422	0.09398204879
423	0.09386626645
424	0.09370983551
425	0.09344975101
426	0.09333820813
427	0.0931809481
428	0.09297528017
429	0.09282559321
430	0.09262611555
431	0.09247740837
432	0.09231695122
433	0.09218816453
434	0.0919559935
435	0.09182089315
436	0.09162749556
437	0.09147875934
438	0.09136568726
439	0.09120902255
440	0.09112295805
441	0.09093664863
442	0.09080298736
443	0.09073230386
444	0.09048596988
445	0.09033920098
446	0.09024053641
447	0.09011157729
448	0.08996692848
449	0.08980978657
450	0.08968707604
451	0.08966917603
452	0.08934291653
453	0.08916637586
454	0.08892916202
455	0.08876323731
456	0.0886383646
457	0.08855708828
458	0.08830151931
459	0.08814451479
460	0.08786515878
461	0.08772545696
462	0.08757087837
463	0.0874462676
464	0.08735642052
465	0.08727028927
466	0.08709326255
467	0.08694008551
468	0.0867728272
469	0.08667913582
470	0.08655641368
471	0.0863817953
472	0.08627048178
473	0.08602267783
474	0.08579290089
475	0.08569717378
476	0.08561380881
477	0.08546852695
478	0.08536480739
479	0.0852838283
480	0.08513895281
481	0.08495489075
482	0.08478273575
483	0.08466841659
484	0.08456591811
485	0.08431291599
486	0.08422904548
487	0.08411867462
488	0.08394500792
489	0.08385199673
490	0.08377211564
491	0.08367220088
492	0.08357538012
493	0.08350289602
494	0.08341981792
495	0.08331363556
496	0.08317312456
497	0.08309305344
498	0.08301791968
499	0.08288632782
500	0.08277144567
501	0.08268187029
502	0.0823760978
503	0.082220249
504	0.08205703907
505	0.0818805765
506	0.08176786925
507	0.08171906187
508	0.08162834803
509	0.08147638305
510	0.08139782326
511	0.08111952327
512	0.08097972036
513	0.08078267835
514	0.08064958915
515	0.08053608472
516	0.08032531299
517	0.08022518488
518	0.07995296148
519	0.07986507707
520	0.07979006506
521	0.07968355363
522	0.07950031787
523	0.07947323076
524	0.07933576422
525	0.0792310163
526	0.07910336905
527	0.07909158326
528	0.07885328152
529	0.07875997087
530	0.07863501309
531	0.07837129923
532	0.07829408037
533	0.07821684342
534	0.07808438001
535	0.07798019047
536	0.07791606286
537	0.07781566012
538	0.07753510894
539	0.07740332348
540	0.07727826934
541	0.07713043923
542	0.07700866404
543	0.07689039937
544	0.07677422624
545	0.07671804986
546	0.07663652501
547	0.07652439924
548	0.07643543383
549	0.07637214289
550	0.0763068571
551	0.07618395175
552	0.07590955129
553	0.07584249391
554	0.07573186895
555	0.07572154578
556	0.07563704408
557	0.07539483134
558	0.07533210837
559	0.0751689412
560	0.07507954646
561	0.07502172993
562	0.07485885196
563	0.07475490137
564	0.07464040204
565	0.07447868626
566	0.07439240825
567	0.07428503373
568	0.07423225985
569	0.07416158288
570	0.07404700615
571	0.07390739647
572	0.07381015786
573	0.07377766957
574	0.07361597787
575	0.07358549182
576	0.07338956024
577	0.07335088322
578	0.07318422408
579	0.07305143015
580	0.07297505332
581	0.07287918126
582	0.07280987695
583	0.07272128374
584	0.07261649331
585	0.07255309796
586	0.07240928397
587	0.07222063547
588	0.07212140572
589	0.07205206448
590	0.07197023701
591	0.07187207401
592	0.07166801539
593	0.07157844922
594	0.0715065303
595	0.07144737111
596	0.07134179858
597	0.07119023376
598	0.07109334214
599	0.0710360305
600	0.07094702963
601	0.07086454331
602	0.07080694089
603	0.07067406564
604	0.07062591509
605	0.07055925928
606	0.07050413259
607	0.07038756614
608	0.07019679684
609	0.07008519164
610	0.06995830762
611	0.06978864151
612	0.06970635576
613	0.06965762899
614	0.06958282032
615	0.06953526413
616	0.06946996136
617	0.06943364091
618	0.0693497478
619	0.06930485992
620	0.06923986585
621	0.06918263934
622	0.06913928297
623	0.06903795719
624	0.0689641499
625	0.06894698758
626	0.06886282274
627	0.0686837048
628	0.06859420915
629	0.06850265097
630	0.06843441225
631	0.06838896572
632	0.06834716161
633	0.06827727203
634	0.0682142821
635	0.06819884269
636	0.06815338588
637	0.06809793814
638	0.06794914096
639	0.06789829718
640	0.06779187831
641	0.06761418713
642	0.06753865399
643	0.06745841498
644	0.06741787495
645	0.06734855251
646	0.06729816479
647	0.06721500781
648	0.06716019329
649	0.06708585404
650	0.06700367423
651	0.06694769817
652	0.06685615783
653	0.06677530804
654	0.06676374001
655	0.06666919426
656	0.06652906563
657	0.06644756435
658	0.06635165388
659	0.06619064147
660	0.06614646305
661	0.06605228347
662	0.06593123549
663	0.06587927452
664	0.06567446029
665	0.06559048984
666	0.06552621927
667	0.06544547629
668	0.06539329598
669	0.06525401928
670	0.065204016
671	0.06514179549
672	0.06496078735
673	0.06491509973
674	0.06484845836
675	0.06477838201
676	0.06469478565
677	0.06460480788
678	0.0645727952
679	0.06443280286
680	0.06437719923
681	0.06436514533
682	0.06435223376
683	0.06430129599
684	0.06421950191
685	0.06415655351
686	0.06402527934
687	0.06380274555
688	0.06378874464
689	0.06363636622
690	0.06359767178
691	0.06351804984
692	0.0634786257
693	0.06340606815
694	0.06339753122
695	0.06332087722
696	0.0632068944
697	0.06319180163
698	0.06312782719
699	0.06306641789
700	0.06299215414
701	0.06296336295
702	0.06282670692
703	0.06276061257
704	0.06274728419
705	0.06273580631
706	0.06266908607
707	0.06261409906
708	0.0625193749
709	0.06240024407
710	0.062374429
711	0.06232928992
712	0.06228798454
713	0.06224570647
714	0.06219517555
715	0.06215014587
716	0.06193919603
717	0.06175049471
718	0.06169804697
719	0.06167863855
720	0.06163054497
721	0.06156632624
722	0.06151453721
723	0.06144749457
724	0.06135706567
725	0.06131080374
726	0.06130489761
727	0.06125697966
728	0.0611926408
729	0.06114524062
730	0.06110555597
731	0.06108217565
732	0.06102525907
733	0.06091536122
734	0.06084242077
735	0.06078486919
736	0.06069088135
737	0.0606241189
738	0.06053149884
739	0.06048648816
740	0.06044598899
741	0.06039461015
742	0.0603263953
743	0.06025378007
744	0.06021666628
745	0.06015777508
746	0.06012650767
747	0.06000967237
748	0.05996833192
749	0.05989656091
750	0.05983202602
751	0.05969897904
752	0.0595745388
753	0.05945086425
754	0.05942045698
755	0.05935351099
756	0.05919082265
757	0.05910408113
758	0.05904922776
759	0.05899816927
760	0.05890821087
761	0.05881126593
762	0.05875653899
763	0.05856553724
764	0.05848805734
765	0.05846717571
766	0.05834379223
767	0.05832731954
768	0.0583018717
769	0.05825922138
770	0.05819773627
771	0.05816009792
772	0.05804774859
773	0.05802412789
774	0.05800508054
775	0.05796750018
776	0.05779090428
777	0.05774517121
778	0.05769114549
779	0.05762723847
780	0.05758279849
781	0.0574440566
782	0.05739787918
783	0.05736307453
784	0.05731521571
785	0.05728516276
786	0.05720939603
787	0.05719037091
788	0.0571434688
789	0.05708591269
790	0.05703618863
791	0.05699729653
792	0.05695096063
793	0.05689919218
794	0.05684134921
795	0.05677412973
796	0.05674196325
797	0.05665382564
798	0.05662141553
799	0.05659633737
800	0.05655305403
801	0.05651032118
802	0.05648044596
803	0.05644030493
804	0.05640649769
805	0.05634653131
806	0.05630031135
807	0.05620945192
808	0.05616895522
809	0.05611874108
810	0.05609809151
811	0.05606430839
812	0.05601767689
813	0.0559794544
814	0.0559378632
815	0.05590130339
816	0.05584243348
817	0.05573709882
818	0.05571937707
819	0.05566713344
820	0.05560557142
821	0.05555972682
822	0.05548596486
823	0.05540851687
824	0.05538732076
825	0.05522019543
826	0.05514858209
827	0.05503964221
828	0.05500264858
829	0.0549610693
830	0.05485563253
831	0.05481694878
832	0.05471386668
833	0.05466513999
834	0.05458956277
835	0.05454788905
836	0.05447988249
837	0.05444390168
838	0.05437384953
839	0.05432562273
840	0.05432036167
841	0.05429870215
842	0.05426378835
843	0.05420470944
844	0.05413667386
845	0.05411364949
846	0.05401392731
847	0.0539692575
848	0.05392486158
849	0.05385964388
850	0.05382813048
851	0.05380715525
852	0.05373010521
853	0.05366512204
854	0.05356906226
855	0.05355503982
856	0.05350582115
857	0.05344133493
858	0.05336671688
859	0.05333374702
860	0.05328653977
861	0.05319389525
862	0.05318002973
863	0.05316055218
864	0.05305297619
865	0.05300598929
866	0.05296062093
867	0.05287139472
868	0.0528109957
869	0.05273725336
870	0.05268783813
871	0.05266331677
872	0.05261903405
873	0.05257148496
874	0.05251611566
875	0.05245470837
876	0.05237503832
877	0.05234291843
878	0.0523096993
879	0.05224700967
880	0.05221016168
881	0.05214988115
882	0.05211910836
883	0.05210478331
884	0.05197833966
885	0.05195571345
886	0.05194477651
887	0.05193081526
888	0.05189952116
889	0.05185354854
890	0.05181982245
891	0.05178065192
892	0.05176228913
893	0.05160720238
894	0.05145683352
895	0.05139834617
896	0.05136203771
897	0.05126586624
898	0.0512267184
899	0.05119401232
900	0.05113625285
901	0.05112065665
902	0.05108233018
903	0.05106739034
904	0.05102635773
905	0.05094221046
906	0.05088603984
907	0.05086551661
908	0.05081244043
909	0.05079410686
910	0.05074314146
911	0.0507165501
912	0.05066916778
913	0.05063869694
914	0.05060101527
915	0.05057528911
916	0.05055913651
917	0.05051294858
918	0.05046996491
919	0.05041912932
920	0.05035925397
921	0.0503162531
922	0.05029099132
923	0.05024868061
924	0.05023721213
925	0.05022749293
926	0.05021182518
927	0.05017336315
928	0.05013292375
929	0.05010478576
930	0.05008388864
931	0.04999731098
932	0.04994402506
933	0.04990355447
934	0.0498603159
935	0.04980928127
936	0.04980354239
937	0.04980093121
938	0.04965755233
939	0.04962561019
940	0.04962293646
941	0.04960723731
942	0.04959953554
943	0.04957054524
944	0.04955672388
945	0.04953369152
946	0.04951797927
947	0.04950648741
948	0.04948797889
949	0.04946474896
950	0.04944657702
951	0.04937144884
952	0.04932823838
953	0.04932046623
954	0.04929668503
955	0.04925623195
956	0.04921270126
957	0.04907739311
958	0.04903709561
959	0.04895387685
960	0.04889310463
961	0.04884526047
962	0.04880070344
963	0.04876237429
964	0.0487570567
965	0.04868031129
966	0.04862111021
967	0.04857893733
968	0.04855746701
969	0.04845629519
970	0.0484124629
971	0.04839220045
972	0.04834679469
973	0.0482719838
974	0.04820619898
975	0.04817867674
976	0.04815012017
977	0.04809483958
978	0.0480789242
979	0.04804676216
980	0.04801081855
981	0.04796691458
982	0.04794665743
983	0.04789048585
984	0.04786810679
985	0.04784916162
986	0.04780616544
987	0.04778230994
988	0.04772769548
989	0.04771294594
990	0.04768069287
991	0.04764803959
992	0.0476042486
993	0.04757402803
994	0.04752241386
995	0.04749241551
996	0.04743453132
997	0.04743168504
998	0.04730757665
999	0.0472775466
9523
997	0.03710188219
998	0.03706031461
999	0.03704373606
37992
999	0.03322123867
95	0.02523730061
996	0.02521395992
997	0.02519727161
998	0.02518674992
999	0.02517431213
59
994	0.01461073814
995	0.01458192083
996	0.01456176117
997	0.01455672125
998	0.0145484125
999	0.01452959861
