iter	RMSE
299	0.07221678833
300	0.07198710132
301	0.07177296443
302	0.07163556213
303	0.07139950015
304	0.07128782967
305	0.07115541322
306	0.0710471386
307	0.07081481471
308	0.07069114832
309	0.07042403397
310	0.07022351766
311	0.07007821817
312	0.06982989726
313	0.06964068506
314	0.06937141929
315	0.06928822932
316	0.06923485382
317	0.06897350011
318	0.06882710433
319	0.0685781051
320	0.06843882671
321	0.06822066258
322	0.06800763284
323	0.06776985146
324	0.06756120822
325	0.06729996743
326	0.06709308981
327	0.06676819328
328	0.06650247331
329	0.06630782554
330	0.06613540219
331	0.06597133124
332	0.06573461869
333	0.06558874487
334	0.06545330945
335	0.06530003398
336	0.06509332396
337	0.0649050991
338	0.06469179043
339	0.06457898871
340	0.06437883033
341	0.06415482999
342	0.06400934555
343	0.06376344347
344	0.06362508924
345	0.06342937429
346	0.0633156013
347	0.06311043014
348	0.06295090151
349	0.062731814
350	0.06256579624
351	0.06237285336
352	0.06221038397
353	0.06199190583
354	0.0618502021
355	0.06167126813
356	0.06152303284
357	0.06125199215
358	0.06103755511
359	0.06079702254
360	0.06061981892
361	0.06056458596
362	0.06039619666
363	0.06023739414
364	0.06011051755
365	0.05997806423
366	0.0598350683
367	0.05968479901
368	0.05958831978
369	0.05935893982
370	0.05923552996
371	0.05906735045
372	0.05883328983
373	0.05869693401
374	0.0585187617
375	0.05836003535
376	0.05819694607
377	0.05812810876
378	0.05797223349
379	0.05785407782
380	0.05769261138
381	0.05758293853
382	0.05739389672
383	0.05721936326
384	0.05705302776
385	0.05692818526
386	0.05674658259
387	0.0566549865
388	0.05652919566
389	0.05639513865
390	0.05624932106
391	0.05603263582
392	0.05582106599
393	0.05573444704
394	0.05559803098
395	0.05547651376
396	0.0552956158
397	0.05514075889
398	0.05500181644
399	0.05485486542
400	0.05474117952
401	0.05464422392
402	0.05453216521
403	0.05439506927
404	0.05426796792
405	0.05414249505
406	0.05406868023
407	0.05394712343
408	0.05383658391
409	0.05371929974
410	0.05366152303
411	0.05356952268
412	0.0534441499
413	0.05337760405
414	0.0532805174
415	0.05313437344
416	0.05305153556
417	0.05286360753
418	0.05265354613
419	0.05260024809
420	0.05255915411
421	0.05248066246
422	0.05236285347
423	0.05222657653
424	0.05212685777
425	0.05200802659
426	0.05199395629
427	0.05197376584
428	0.05186775402
429	0.05171626467
430	0.05162943241
431	0.05156000861
432	0.05144067685
433	0.05129524379
434	0.05115456864
435	0.05106135673
436	0.05101582678
437	0.05097868959
438	0.05087470602
439	0.050851181
440	0.05077234291
441	0.05071690247
442	0.0506434879
443	0.05054080825
444	0.05049561557
445	0.05043442272
446	0.05038749804
447	0.05037581186
448	0.05035642764
449	0.05026821263
450	0.05018052219
451	0.05014404554
452	0.05003458199
453	0.04990119108
454	0.0498762232
455	0.04985698919
456	0.04976340383
457	0.04963834622
458	0.0495486728
459	0.04945310605
460	0.04929475184
461	0.04919605994
462	0.04910517792
463	0.04902752105
464	0.04899656087
465	0.04890841773
466	0.04890059816
467	0.0488449563
468	0.04877484956
469	0.04868837543
470	0.04859014697
471	0.04851413802
472	0.0484089755
473	0.04833958857
474	0.04826612846
475	0.0481544224
476	0.04809386596
477	0.04800771337
478	0.04789545445
479	0.04780456703
480	0.04767803563
481	0.04760665618
482	0.0475141072
483	0.0474475142
484	0.0473254762
485	0.04722625416
486	0.04719833203
487	0.04718571727
488	0.04717895688
489	0.04704797775
490	0.04683827802
491	0.04670954665
492	0.04670215583
493	0.04663575173
494	0.04653017902
495	0.04644368385
496	0.04637355385
497	0.04626262268
498	0.04622079837
499	0.04612923501
500	0.04602711595
501	0.04590845899
502	0.04570161718
503	0.04561896986
504	0.04555035769
505	0.04548118995
506	0.04529406933
507	0.04522080113
508	0.04514232505
509	0.04504169933
510	0.04495340255
511	0.04486981443
512	0.04477649207
513	0.04471175545
514	0.0446337527
515	0.04462727096
516	0.04447501042
517	0.04439056991
518	0.04429501841
519	0.04423284982
520	0.04416675277
521	0.04407565839
522	0.04400870969
523	0.04396734827
524	0.04395070723
525	0.043884583
526	0.04375538033
527	0.0437322207
528	0.04359562894
529	0.04352472367
530	0.04341140114
531	0.04332782005
532	0.04322624609
533	0.04305533792
534	0.04296454195
535	0.0428426946
536	0.04268728867
537	0.04258865771
538	0.04246301922
539	0.04234757693
540	0.04227226688
541	0.04218416968
542	0.04211480252
543	0.04203886597
544	0.04198199718
545	0.04190652074
546	0.04174955067
547	0.0416179684
548	0.0415134426
549	0.04136228793
550	0.04127293289
551	0.04119005769
552	0.04107414661
553	0.04095631023
554	0.04089406581
555	0.04081143103
556	0.04070672349
557	0.0406459822
558	0.04058901328
559	0.04043567807
560	0.04038238682
561	0.04030629425
562	0.04017611427
563	0.0400764921
564	0.0399901373
565	0.03990670268
566	0.03981432996
567	0.03972220787
568	0.03966700305
569	0.03957765198
570	0.03953105495
571	0.03946934873
572	0.03937903131
573	0.03928069125
574	0.03917704741
575	0.03913303848
576	0.03904452829
577	0.03896885411
578	0.03889597678
579	0.03883526319
580	0.0387533033
581	0.03867898772
582	0.03866227592
583	0.03854970385
584	0.03853128755
585	0.038419778
586	0.03836359395
587	0.03826152883
588	0.03820475958
589	0.03814237799
590	0.0380721645
591	0.03801597311
592	0.0379296924
593	0.03787706863
594	0.0377992908
595	0.03773712189
596	0.03768682706
597	0.03761870051
598	0.03756651479
599	0.03749233853
600	0.03746246916
601	0.03739935217
602	0.03728648446
603	0.03722711635
604	0.0371673488
605	0.0371095438
606	0.03700684591
607	0.03695662636
608	0.03686514176
609	0.03675235957
610	0.0367036678
611	0.03665037523
612	0.03658048417
613	0.03647948831
614	0.03643995742
615	0.03637136072
616	0.03629912113
617	0.03625613839
618	0.03617871367
619	0.03613863347
620	0.03609062296
621	0.03603989178
622	0.03592364178
623	0.03586580641
624	0.03579273624
625	0.03575864416
626	0.03565601176
627	0.03559065791
628	0.03556081002
629	0.03548929943
630	0.03542618945
631	0.03539867135
632	0.03535479262
633	0.035317789
634	0.03529412619
635	0.03522964551
636	0.03516291606
637	0.03509648132
638	0.03501136883
639	0.03494093025
640	0.03487186336
641	0.0348021413
642	0.0347574373
643	0.03470655358
644	0.03464008311
645	0.03455542351
646	0.03452890906
647	0.03446437881
648	0.03441900609
649	0.03439283943
650	0.03431524572
651	0.03427071228
652	0.03416746042
653	0.03412440046
654	0.03405845595
655	0.03404007952
656	0.03400167844
657	0.03392190181
658	0.03387281606
659	0.03378366872
660	0.03373508148
661	0.03368966324
662	0.03363064737
663	0.03358919119
664	0.03355633709
665	0.03349288776
666	0.03344206918
667	0.03338844724
668	0.03332836799
669	0.03327311628
670	0.03323121217
671	0.03319699727
672	0.03313421096
673	0.03307710584
674	0.03303620036
675	0.03298218727
676	0.03296952864
677	0.03295839592
678	0.03290408176
679	0.03282260327
680	0.03275018838
681	0.03272349201
682	0.03271121471
683	0.03269862748
684	0.03262832341
685	0.03255745191
686	0.03250155269
687	0.03245021205
688	0.03235597516
689	0.03230526548
690	0.03225153047
691	0.03222481115
692	0.03215217091
693	0.03212156259
694	0.03208683253
695	0.03201228332
696	0.03195508312
697	0.03190103983
698	0.03185220838
699	0.03181490997
700	0.03174448827
701	0.03168779809
702	0.03165254099
703	0.03158521896
704	0.03154417136
705	0.03147912002
706	0.03141851463
707	0.03137769061
708	0.03132253338
709	0.03126560003
710	0.03119841185
711	0.03115658791
712	0.03108934813
713	0.03103306332
714	0.03096984732
715	0.03091824121
716	0.03088845378
717	0.03083955534
718	0.03078852685
719	0.03077403559
720	0.03073498491
721	0.03068247133
722	0.03064737296
723	0.03060617923
724	0.03057072562
725	0.03052772221
726	0.03048469909
727	0.0304309283
728	0.03042241541
729	0.03039431537
730	0.03037900713
731	0.0303102318
732	0.03026509654
733	0.03025281
734	0.03021538585
735	0.03019276051
736	0.0301803499
737	0.03017222343
738	0.03013398328
739	0.03009856049
740	0.03002569445
741	0.02995867645
742	0.02990021852
743	0.02985252008
744	0.02978009607
745	0.02973262885
746	0.02966555668
747	0.02961983418
748	0.02955914025
749	0.02952486816
750	0.02945279059
751	0.02940916379
752	0.02933999978
753	0.0292936436
754	0.02924300026
755	0.02918613811
756	0.02916201411
757	0.02912814928
758	0.02907427587
759	0.02904753764
760	0.02899580356
761	0.02894157546
762	0.02891380714
763	0.02889706879
764	0.0288383856
765	0.02879097939
766	0.02874694352
767	0.02873006504
768	0.0286761441
769	0.02862785405
770	0.02861941735
771	0.02857615095
772	0.028529579
773	0.02852464054
774	0.02849639278
775	0.02845244422
776	0.02840648747
777	0.02836681479
778	0.02833657808
779	0.02827892691
780	0.02822748581
781	0.02819833251
782	0.0281615171
783	0.02813904879
784	0.02813179395
785	0.02811895022
786	0.02806617566
787	0.02804519153
788	0.02801086728
789	0.02800854886
790	0.02796758438
791	0.02793392674
792	0.02789481903
793	0.0278707915
794	0.02782683555
795	0.02780753488
796	0.02778698258
797	0.0277453503
798	0.0276973472
799	0.02767000215
800	0.0276433151
801	0.0275985836
802	0.02754034235
803	0.02750653103
804	0.02747137602
805	0.0274177751
806	0.02737942214
807	0.02733364648
808	0.02729479443
809	0.02726295922
810	0.02721493949
811	0.02717690308
812	0.02715883514
813	0.02713072739
814	0.02711583506
815	0.02704692194
816	0.02701632789
817	0.02698079583
818	0.02695326095
819	0.02692301391
820	0.0268779157
821	0.02683926307
822	0.02678598791
823	0.0267423864
824	0.02667700475
825	0.02664635329
826	0.02662179634
827	0.02657358415
828	0.02652619571
829	0.02649309222
830	0.02646006329
831	0.02642366961
832	0.02639688411
833	0.02635644683
834	0.02631541638
835	0.02626810433
836	0.02622979621
837	0.02617971663
838	0.02614918134
839	0.02611669716
840	0.0260855284
841	0.02606372522
842	0.02603083852
843	0.02597910773
844	0.02594431069
845	0.02591105224
846	0.02586886607
847	0.02585791791
848	0.02582282873
849	0.02579877874
850	0.02576825425
851	0.02573600306
852	0.02568773252
853	0.02563802701
854	0.02559122029
855	0.02555275294
856	0.02553750019
857	0.02552904138
858	0.0255225651
859	0.02547531728
860	0.02541921082
861	0.02538945202
862	0.02535156398
863	0.0253270821
864	0.02528507491
865	0.02525935765
866	0.02522687518
867	0.02519393203
868	0.02515201263
869	0.02511430034
870	0.02509423191
871	0.02505659705
872	0.02503088322
873	0.0249991079
874	0.02495267474
875	0.02490680638
876	0.02489064606
877	0.02482628831
878	0.0247904509
879	0.02474641691
880	0.02474028754
881	0.02470802604
882	0.02468360955
883	0.02463294003
884	0.02460544344
885	0.02455573196
886	0.02452337323
887	0.02449217801
888	0.02446502153
889	0.0244238447
890	0.02439094912
891	0.02436128208
892	0.02434914474
893	0.02432034068
894	0.02429148659
895	0.02426190698
896	0.02424999506
897	0.02421750823
898	0.02417357163
899	0.02412255298
900	0.0240834886
901	0.02407514969
902	0.02404016691
903	0.02402576295
904	0.0239912218
905	0.02395766547
906	0.02394036868
907	0.02388961116
908	0.02386921678
909	0.02383604369
910	0.02380779851
911	0.02379793303
912	0.02377339239
913	0.0237469101
914	0.02372414537
915	0.0236963812
916	0.02366522072
917	0.02363557534
918	0.0236062736
919	0.02360135496
920	0.02359670058
921	0.02354794193
922	0.02353035671
923	0.02349005584
924	0.02345621774
925	0.02342458654
926	0.02338804768
927	0.02333462637
928	0.02330592142
929	0.02327859457
930	0.02326263206
931	0.0232374239
932	0.02321640293
933	0.02317816597
934	0.02311822311
935	0.02308938438
936	0.02306676664
937	0.02305800112
938	0.02304155694
939	0.02300914553
940	0.02298194004
941	0.02294467203
942	0.02291556156
943	0.02287617483
944	0.02281743398
945	0.0227786305
946	0.02277455185
947	0.022769959
948	0.02275946301
949	0.02272365538
950	0.02269557708
951	0.02264691667
952	0.02263579329
953	0.02260304261
954	0.02257720787
955	0.02257186048
956	0.0225499505
957	0.02253389037
958	0.02250206582
959	0.02247659019
960	0.0224502245
961	0.02244248727
962	0.02242307802
963	0.02237657655
964	0.02235900094
965	0.02232423835
966	0.02230921433
967	0.02228004079
968	0.02225196332
969	0.02220530579
970	0.02218997467
971	0.02216617251
972	0.02213357398
973	0.02210405298
974	0.02209127917
975	0.02205581007
976	0.02202652406
977	0.02198108224
978	0.02196369267
979	0.02194440855
980	0.02192331396
981	0.02190972141
982	0.02189219895
983	0.02188171431
984	0.02185306136
985	0.02181437636
986	0.02178256209
987	0.02176382913
988	0.02173869198
989	0.02171415314
990	0.02168500757
991	0.02166143476
992	0.02163091749
993	0.02160790259
994	0.02157360069
995	0.0215505794
996	0.02153284759
997	0.02151175389
998	0.0215080258
999	0.02148930039
495
.01598302561
999	0.01595915624

998	0.01227523839
999	0.01225692345
5
990	0.006869176451
991	0.006839588806
992	0.006829350337
993	0.006809356138
994	0.006777943275
995	0.006753071688
996	0.006733355993
997	0.006729000257
998	0.006726115534
999	0.006721986974
