iter	RMSE
195	0.1002413403
196	0.09980310636
197	0.09939498444
19197	0.08917841734
198	0.08900031682
199	0.0887800198	0200	0.0884725199	0201	0.0883274200	0202	0.0878579201	0203	0.0874156202	0204	0.0870499203	0205	0.086677204	0.206	0.086501205	0.207	0.086247206	0.208	0.086055207	0.209	0.0856208	0.07210	0.085209	0.074211	0.085210	0.074212	0.084211	0.07213	0.0847212	0.07214	0.0843213	0.07215	0.0841214	0.07216	0.083215	0.072217	0.08352686033
218	0.083217	0.071219	0.082218	0.071220	0.082219	0.071221	0.082220	0.070222	0.082221	0.070223	0.08222	0.0703224	0.08195135557
225	0.08224	0.0695226	0.08150077697
227	0.08109808306
228	0.08081019151
229	0.0804070231	230	0.079229	0.067231	0.07974970691
232	0.079231	0.067233	0.079232	0.067234	0.07923208983
235	0.07895366043
236	0.07857970344
237	0.07833081251
238	0.078237	0.066239	0.07775925783
240	0.07743142238
241	0.07699433696
242	0.07665244	0.0243	0.07633245	0.0244	0.07611246	0.0245	0.07588247	0.0246	0.07535248	0.0247	0.07515510407
248	0.07495021678
249	0.07469251	0.0250	0.07455252	0.0251	0.07447297518
252	0.07425742052
253	0.07255	0.0830254	0.07256	0.0828255	0.07257	0.0825256	0.07258	0.082257	0.073259	0.081258	0.072260	0.081259	0.07261	0.0814260	0.0262	0.08103261	0.0263	0.08083262	0.0264	0.08045263	0.0265	0.08029264	0.0266	0.07995265	0.267	0.079614266	0.268	0.079466267	0.269	0.079324268	0.270	0.079214269	0.271	0.079053270	0.272	0.078868271	0273	0.0785986272	0274	0.0784452273	0275	0.0783651274	276	0.07814829275	277	0.0779051276	278	0.0777026277	0279	0.0774452278	0280	0.0771848279	0281	0.0769861280	0282	0.0766726281	0283	0.0764817282	0284	0.07616633532
285	0.07595541956
286	0.07567752084
287	0.07552947912
288	0.07533531212
289	0.07510445557
290	0.07498283333
291	0.07483301086
292	0.07463911483
293	0.07445826447
294	0.07429144896
295	0.07392195334
296	0.07374418992
297	0.07356446892
298	0.07342591154
299	0.07323670275
300	0.07301894953
301	0.07288081414
302	0.07265599888
303	0.07256511527
304	0.07225666373
305	0.0720684858
306	0.07197914181
307	0.07176283855
308	0.07164504763
309	0.07138587491
310	0.07126681947
311	0.07113329762
312	0.07096362833
313	0.07073488184
314	0.07050929981
315	0.0703232582
316	0.07017497471
317	0.07000410879
318	0.06978299676
319	0.06963136061
320	0.06953180111
321	0.06932401223
322	0.06916952438
323	0.0689952886
324	0.06885107982
325	0.06870202343
326	0.06841253406
327	0.06832806305
328	0.06820253413
329	0.06809649776
330	0.06791691316
331	0.06779692279
332	0.06763286245
333	0.06742845161
334	0.06726866547
335	0.06712605847
336	0.06698030838
337	0.06680489903
338	0.06664366562
339	0.06648796594
340	0.06637855864
341	0.06613828043
342	0.06596138957
343	0.06580305176
344	0.06570999631
345	0.06560833507
346	0.06539049683
347	0.06525269195
348	0.06511267336
349	0.06497228301
350	0.06482638684
351	0.0646748909
352	0.06453903888
353	0.06441489184
354	0.06429079572
355	0.0641743425
356	0.06404401046
357	0.06389266147
358	0.06380901471
359	0.06369029916
360	0.06360104054
361	0.06344121882
362	0.06333285269
363	0.06311747788
364	0.0630081837
365	0.06290601882
366	0.06281510676
367	0.06263013319
368	0.0624386894
369	0.06229234549
370	0.06215406977
371	0.06204551274
372	0.06191630883
373	0.0616682509
374	0.0615567651
375	0.06139595587
376	0.06133415837
377	0.0612012818
378	0.06105864088
379	0.06096106919
380	0.06086690465
381	0.06069464063
382	0.06053497247
383	0.06041195915
384	0.06026359293
385	0.0601139538
386	0.0599658956
387	0.05980334648
388	0.05968418884
389	0.05952626091
390	0.05940977513
391	0.05927234958
392	0.05913159116
393	0.05890955951
394	0.05881726208
395	0.05874229462
396	0.05859222915
397	0.05843390592
398	0.05832543316
399	0.05821626559
400	0.05812472569
401	0.0580474975
402	0.05789120949
403	0.05780126843
404	0.05757263257
405	0.05742477385
406	0.05733123814
407	0.05716879949
408	0.05710373436
409	0.0569583579
410	0.05685674181
411	0.05674906622
412	0.05660379893
413	0.05652486578
414	0.05645377994
415	0.05633568088
416	0.05624107257
417	0.05615639354
418	0.05606076946
419	0.05597156905
420	0.05589198539
421	0.05575719821
422	0.05566724795
423	0.05559232376
424	0.05550238492
425	0.05539410347
426	0.05526773263
427	0.05507682485
428	0.0549951116
429	0.05489758782
430	0.05478640458
431	0.05460021071
432	0.05449094794
433	0.05439917436
434	0.05432231844
435	0.05424294225
436	0.05414266224
437	0.05406091113
438	0.05395173288
439	0.05392085317
440	0.0538203577
441	0.05373770627
442	0.05363858173
443	0.05354064984
444	0.05339073522
445	0.05326914873
446	0.05320363633
447	0.05309568905
448	0.05307834953
449	0.05297984387
450	0.05286833375
451	0.05281173348
452	0.05269117536
453	0.05258903141
454	0.05241994217
455	0.05233114527
456	0.05227520418
457	0.05220407069
458	0.05211543495
459	0.05209231038
460	0.05200516056
461	0.05187933005
462	0.05177914434
463	0.05164470034
464	0.05156024086
465	0.0514907235
466	0.05142150434
467	0.05131080028
468	0.05123945551
469	0.05113121406
470	0.0510417529
471	0.05098220138
472	0.05086409429
473	0.05076592795
474	0.05061108005
475	0.05056603656
476	0.05050286665
477	0.05041217295
478	0.05032952189
479	0.05025248946
480	0.05016670124
481	0.05006959753
482	0.0499475257
483	0.04989742757
484	0.04981094361
485	0.04969398777
486	0.049641152
487	0.04958482986
488	0.0495076853
489	0.04942236874
490	0.0493750967
491	0.04934371512
492	0.04930984276
493	0.04928410368
494	0.04918999444
495	0.04913260267
496	0.0490397103
497	0.04898638903
498	0.04893863991
499	0.0488355639
500	0.04876767235
501	0.04868375888
502	0.04861351282
503	0.04855920406
504	0.04852931984
505	0.04845904348
506	0.04840311697
507	0.04831421979
508	0.04824653707
509	0.04816280389
510	0.04811216962
511	0.04809574316
512	0.04804136012
513	0.0479943208
514	0.04795286189
515	0.04790428113
516	0.04784145757
517	0.04776727809
518	0.04771208972
519	0.04763329909
520	0.04758262916
521	0.04754549187
522	0.04748108122
523	0.04743495889
524	0.04733085952
525	0.04728960286
526	0.04722536214
527	0.04714060294
528	0.04705856911
529	0.04699193331
530	0.04690893403
531	0.04683891619
532	0.04676777901
533	0.04673656754
534	0.04667675548
535	0.04660617549
536	0.04656795457
537	0.04649694945
538	0.04638728947
539	0.04629636948
540	0.04621074495
541	0.04617046711
542	0.04613498696
543	0.0460734355
544	0.0460366745
545	0.04596728918
546	0.04589207397
547	0.04584830788
548	0.04580188458
549	0.04576643454
550	0.04567758629
551	0.04561563996
552	0.0455577638
553	0.04549286197
554	0.0454343809
555	0.0453777702
556	0.04530422932
557	0.04524374156
558	0.04514471609
559	0.04509403772
560	0.04491619196
561	0.04487924514
562	0.04479755905
563	0.04473869605
564	0.04468569468
565	0.04462421068
566	0.04457766036
567	0.04450874523
568	0.04446561116
569	0.04439740955
570	0.0443461152
571	0.04421403114
572	0.04417185137
573	0.04414331612
574	0.04407449648
575	0.04404735173
576	0.0439999197
577	0.04396112003
578	0.04389714537
579	0.04380752803
580	0.04376252899
581	0.0437166537
582	0.04364871505
583	0.04357591967
584	0.04351363011
585	0.04346076002
586	0.04340040313
587	0.04335772324
588	0.04321481811
589	0.04317878023
590	0.04312137376
591	0.04304067143
592	0.0429509958
593	0.04285963194
594	0.04282719574
595	0.04277962686
596	0.0426902617
597	0.04264149901
598	0.04249220156
599	0.04243464723
600	0.04235443249
601	0.04229757644
602	0.04226564625
603	0.04218548874
604	0.04215983831
605	0.04211362538
606	0.0420470739
607	0.04196144015
608	0.04189263769
609	0.04181441356
610	0.04178535213
611	0.04174153142
612	0.04170851033
613	0.04165335352
614	0.04160374971
615	0.04152151192
616	0.04147620066
617	0.04144920669
618	0.04138016389
619	0.04131725777
620	0.04128991287
621	0.04123968665
622	0.04120791669
623	0.04117227757
624	0.04115015534
625	0.04111679347
626	0.04108080315
627	0.04105560082
628	0.04100532791
629	0.04095221524
630	0.04090988783
631	0.04084736868
632	0.04081944533
633	0.0407784872
634	0.04072911286
635	0.04069216071
636	0.04064064414
637	0.04060016459
638	0.04054882976
639	0.04051333765
640	0.04046689639
641	0.04044029545
642	0.04037379326
643	0.04034380307
644	0.04028998879
645	0.04023557609
646	0.04018199949
647	0.04012247413
648	0.04003005516
649	0.03998456713
650	0.03993370776
651	0.03982703219
652	0.03978908517
653	0.03975700939
654	0.03970817266
655	0.03966066482
656	0.03961933362
657	0.03955040891
658	0.03951231716
659	0.03948588586
660	0.03944221967
661	0.03942492443
662	0.03934965494
663	0.0393213543
664	0.0392797526
665	0.03926760139
666	0.0392148521
667	0.03918693506
668	0.03914173819
669	0.03909764549
670	0.03904295142
671	0.03898154879
672	0.03896521266
673	0.03894009756
674	0.03893233365
675	0.03890738076
676	0.03889997113
677	0.03885667756
678	0.03879123605
679	0.03877972269
680	0.03875616151
681	0.03873194923
682	0.03868713364
683	0.03866393561
684	0.03860996662
685	0.03858258867
686	0.03855264982
687	0.0384974663
688	0.03843729549
689	0.03839497781
690	0.03838422835
691	0.0383517109
692	0.03829506761
693	0.03823795651
694	0.03817884552
695	0.03814823614
696	0.03809790247
697	0.03804859862
698	0.03798541277
699	0.03797787953
700	0.03792302196
701	0.03788593247
702	0.03785312528
703	0.03779107081
704	0.0377480379
705	0.0376513211
706	0.03764505005
707	0.03759454452
708	0.03754557169
709	0.03752556494
710	0.0375051072
711	0.037449922
712	0.03742001649
713	0.03738733371
714	0.0373659808
715	0.03729344121
716	0.03725781743
717	0.03723781326
718	0.03722653113
719	0.03717862844
720	0.03713227837
721	0.03711096152
722	0.03704496203
723	0.03694420239
724	0.0369192867
725	0.0368832921
726	0.03682600776
727	0.03678948411
728	0.03675141991
729	0.03668845858
730	0.03663762866
731	0.03659304552
732	0.03657019621
733	0.03656299283
734	0.03651236789
735	0.03648249839
736	0.03644882383
737	0.03636961606
738	0.03634001816
739	0.03628881564
740	0.03624073925
741	0.03621055664
742	0.03620053148
743	0.0361417141
744	0.03609584093
745	0.03606516608
746	0.03602076812
747	0.03599278954
748	0.0359659845
749	0.03590821668
750	0.03589369118
751	0.03588647597
752	0.03583575361
753	0.03577901619
754	0.03575289113
755	0.0357358539
756	0.03570038076
757	0.03566864121
758	0.0356408746
759	0.03559395596
760	0.03555916947
761	0.03555419601
762	0.03554880179
763	0.0355174538
764	0.03547448786
765	0.03541383101
766	0.03538213674
767	0.03533538111
768	0.03531531545
769	0.03530962089
770	0.03529992001
771	0.03527355878
772	0.03523829959
773	0.03523196914
774	0.03519455429
775	0.03515827577
776	0.03510809375
777	0.0350866853
778	0.03505278557
779	0.03502187421
780	0.0350074747
781	0.03495498479
782	0.03493342595
783	0.03489294573
784	0.03486097819
785	0.0348255353
786	0.03481198861
787	0.03472561745
788	0.03466949701
789	0.03462973997
790	0.03461161298
791	0.0345732395
792	0.03454498945
793	0.03451536524
794	0.03447683664
795	0.03444577075
796	0.03436685023
797	0.03435445169
798	0.03431248869
799	0.03427113724
800	0.03425713512
801	0.03423189693
802	0.03418952419
803	0.03415477657
804	0.03411000135
805	0.03408976889
806	0.0340694922
807	0.03403503231
808	0.0340078537
809	0.03395151319
810	0.03392722599
811	0.03386481084
812	0.03384462561
813	0.03379136331
814	0.03376184469
815	0.03374675889
816	0.03371281959
817	0.0337045156
818	0.03367804362
819	0.03363070421
820	0.03357840913
821	0.03353634483
822	0.03351952483
823	0.03349830203
824	0.03348629231
825	0.03344434084
826	0.0334000477
827	0.03334318618
828	0.0333157363
829	0.03328881397
830	0.03324747047
831	0.03322125088
832	0.0331987933
833	0.03317539482
834	0.03313801267
835	0.03308584661
836	0.0330674645
837	0.03302627979
838	0.03298166657
839	0.032965844
840	0.03294697481
841	0.03292188957
842	0.03289488815
843	0.03288121743
844	0.03284123347
845	0.03282624769
846	0.03278946707
847	0.03278410914
848	0.03274000735
849	0.0327286136
850	0.03270924481
851	0.03269210547
852	0.03266939679
853	0.03264584279
854	0.03262173634
855	0.03260583943
856	0.03259222651
857	0.03257301804
858	0.03253638626
859	0.03250264706
860	0.03248492326
861	0.03245738132
862	0.03244100053
863	0.0324043267
864	0.03237509131
865	0.03233287407
866	0.03227046886
867	0.03224962712
868	0.03223199186
869	0.03219759331
870	0.03216480713
871	0.03212307442
872	0.03208695634
873	0.03205734354
874	0.03204555464
875	0.03201113998
876	0.03198828177
877	0.03195429924
878	0.03189680039
879	0.03185555687
880	0.03182421758
881	0.03177121162
882	0.03171940537
883	0.03168552597
884	0.03166248762
885	0.03165230573
886	0.03162698209
887	0.03159428322
888	0.03153562549
889	0.03152914157
890	0.03149992218
891	0.03149127962
892	0.0314521663
893	0.03144062261
894	0.03138716635
895	0.03135618112
896	0.03131653416
897	0.03128027606
898	0.03123951275
899	0.03120839024
900	0.03117873433
901	0.03113898248
902	0.03109973982
903	0.03104913758
904	0.03102788783
905	0.0309810876
906	0.03095834335
907	0.03092778603
908	0.03091088508
909	0.03086285533
910	0.03083760773
911	0.03080620734
912	0.03076993217
913	0.03074949644
914	0.03069712647
915	0.0306891354
916	0.03067227392
917	0.03066493521
918	0.03061403682
919	0.03060260346
920	0.03056429714
921	0.03055657849
922	0.03053521368
923	0.03049785542
924	0.03046825652
925	0.03043584977
926	0.03040830402
927	0.03036128531
928	0.03033581177
929	0.03028741695
930	0.03027525359
931	0.03024708256
932	0.0302312165
933	0.03022369095
934	0.03018357374
935	0.0301601686
936	0.03010744836
937	0.03007257409
938	0.03004798531
939	0.030021196
940	0.02998948319
941	0.0299529227
942	0.02994221226
943	0.02989503331
944	0.02987106896
945	0.0298328544
946	0.02981299456
947	0.02978919451
948	0.02976732577
949	0.0297397942
950	0.02972109102
951	0.02970461735
952	0.02967249449
953	0.02964776259
954	0.02963300289
955	0.02961870076
956	0.02956165499
957	0.02954219933
958	0.02951583096
959	0.02948677136
960	0.02945370087
961	0.02943580819
962	0.02941867068
963	0.02940622811
964	0.02937622876
965	0.02936777112
966	0.02933738472
967	0.02929580234
968	0.02926883334
969	0.02924595588
970	0.02923641901
971	0.02921509957
972	0.02920061548
973	0.02919056516
974	0.0291638875
975	0.02913465857
976	0.02910240516
977	0.02907930779
978	0.02905407566
979	0.02902438722
980	0.02900760079
981	0.02899439696
982	0.02895680511
983	0.02890935361
984	0.02888647808
985	0.02886076479
986	0.028833681
987	0.02879096321
988	0.02876020321
989	0.02872656837
990	0.02868138803
991	0.02866416437
992	0.02864901815
993	0.02862336144
994	0.02861060263
995	0.02859690456
996	0.02857732914
997	0.02854000725
998	0.02852855421
999	0.02850877961
79715
998	0.02498673061
999	0.02497699156
725
999	0.02106429214
.01176732267
998	0.01176513516
999	0.01174536134
